-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	-858993460	
